"","Allocated.Time","Web.or.Phone","Answered.by.specialist","Holiday.Type","Accom.type","Dep.Airport","Lead.Time","Destination","Duration","Adults","Children","Infants","Transport.Type","Answered.Q","Notes.Completed","Title","Enquiry.Comments","Booked.Status","EnquiryYear","EnquiryMonth","EnquiryDay","EnquiryWeekday","DepYear","DepMonth","DepDay","DepWeekday","Enquiry.Timecat","Enquiry.Time_class","DepartureSeason","Gender"
"893","Slow","WEB","0","A","grade1","Lon Heathrow",9,"OTHER",7,3,0,0,"A","YES","YES","Miss","YES","0","2018","7",24,"Tuesday","2018","9",29,"Saturday","Business_Hour","morning","fall","F"
"894","Slow","WEB","0","A","grade2","Lon All",58," AC",14,3,1,0,"None Required","NO","NO","Miss","NO","0","2017","4",5,"Wednesday","2018","5",16,"Wednesday","Business_Hour","afternoon","spring","F"
"895","Slow","WEB","0","OTHER","grade2","Lon All",35,"OTHER",11,2,0,0,"B","NO","NO","Miss","NO","0","2018","5",8,"Tuesday","2019","1",8,"Tuesday","Business_Hour","afternoon","winter","F"
"896","Slow","WEB","1","A","grade1","Lon All",84," AC",14,5,3,0,"A","NO","NO","Miss","NO","0","2018","3",4,"Sunday","2019","10",15,"Tuesday","Business_Hour","afternoon","fall","F"
"897","Slow","WEB","1","A","grade2","BH",63," AA Resort",14,2,2,0,"None Required","NO","NO","Miss","NO","0","2018","4",29,"Sunday","2019","7",16,"Tuesday","Business_Hour","night","summer","F"
"898","Slow","WEB","1","E","grade1","Lon All",12," AC",16,3,2,0,"A","NO","NO","Miss","NO","0","2017","5",7,"Sunday","2017","7",30,"Sunday","Business_Hour","afternoon","summer","F"
"899","Slow","WEB","0","A","grade2","Lon All",16," AC",10,2,1,0,"B","YES","YES","Miss","NO","0","2018","4",4,"Wednesday","2018","7",28,"Saturday","Business_Hour","night","summer","F"
"900","Slow","WEB","1","B","grade2","Lon Heathrow",17," LH",9,4,0,0,"None Required","NO","NO","Miss","NO","0","2017","3",21,"Tuesday","2017","7",22,"Saturday","Business_Hour","night","summer","F"
"901","Slow","WEB","1","A","grade2","Lon All",78," AA Resort",14,2,1,0,"B","YES","YES","Miss","NO","0","2017","4",20,"Thursday","2018","10",16,"Tuesday","Business_Hour","afternoon","fall","F"
"902","Slow","WEB","0","A","grade1","MCH",50," AC",14,3,0,0,"A","NO","NO","Miss","NO","0","2017","12",27,"Wednesday","2018","12",12,"Wednesday","Business_Hour","morning","winter","F"
"903","Slow","WEB","1","A","grade2","Lon All",3," AB",7,2,2,0,"B","YES","YES","Miss","NO","0","2018","2",25,"Sunday","2018","3",24,"Saturday","Business_Hour","afternoon","spring","F"
"904","Slow","WEB","0","B","grade2","ED",40," CC City",10,3,0,0,"None Required","YES","NO","Miss","YES","0","2018","12",31,"Monday","2019","10",7,"Monday","Business_Hour","morning","fall","F"
"905","Slow","WEB","0","A","grade1","MCH",56," JH Area",10,3,0,0,"A","NO","NO","Miss","NO","0","2017","11",26,"Sunday","2018","12",23,"Sunday","Business_Hour","afternoon","winter","F"
"906","Slow","WEB","0","B","grade2","BH",8," LV",14,2,0,0,"None Required","YES","NO","Miss","YES","0","2018","12",10,"Monday","2019","2",5,"Tuesday","Business_Hour","afternoon","winter","F"
"907","Slow","WEB","1","A","grade1","MCH",71," JH Area",14,4,2,0,"A","YES","NO","Miss","NO","0","2019","1",13,"Sunday","2020","5",24,"Sunday","Business_Hour","night","spring","F"
"908","Slow","WEB","1","E","None","Lon All",14,"OTHER",14,2,0,0,"A","YES","NO","Miss","YES","0","2019","1",9,"Wednesday","2019","4",14,"Sunday","Business_Hour","afternoon","spring","F"
"909","Slow","WEB","1","B","grade2","Lon Heathrow",34," SF",12,4,0,0,"None Required","YES","NO","Miss","YES","0","2018","12",1,"Saturday","2019","7",24,"Wednesday","Business_Hour","morning","summer","F"
"910","Slow","WEB","0","E","None","Any Airport",26," AC",14,3,0,0,"None Required","NO","NO","Miss","NO","0","2018","1",21,"Sunday","2018","7",24,"Tuesday","Business_Hour","night","summer","F"
"911","Slow","WEB","0","A","grade3","GG",82," AB",10,2,1,0,"A","YES","YES","Miss","NO","0","2018","3",6,"Tuesday","2019","10",3,"Thursday","Business_Hour","afternoon","fall","F"
"912","Slow","WEB","0","B","grade2","Lon All",77," AC",14,4,0,0,"None Required","NO","NO","Miss","NO","0","2018","4",28,"Saturday","2019","10",18,"Friday","Business_Hour","afternoon","fall","F"
"913","Slow","WEB","0","E","grade2","MCH",83," AC",14,6,1,0,"A","NO","NO","Miss","NO","0","2017","2",12,"Sunday","2018","9",18,"Tuesday","Business_Hour","afternoon","fall","F"
"914","Slow","WEB","1","E","grade1","MCH",65," AC",10,3,1,0,"A","NO","NO","Miss","NO","0","2017","3",5,"Sunday","2018","6",6,"Wednesday","Business_Hour","morning","summer","F"
"915","Slow","WEB","0","OTHER","grade1","Any Airport",38," AB",28,4,2,0,"A","NO","NO","Miss","NO","0","2017","5",16,"Tuesday","2018","2",4,"Sunday","Business_Hour","night","winter","F"
"916","Slow","WEB","1","E","None","Lon All",22," AC",14,11,2,0,"A","NO","NO","Miss","NO","0","2018","2",25,"Sunday","2018","8",3,"Friday","Business_Hour","morning","summer","F"
"917","Slow","WEB","0","A","grade2","Lon Gat",74," AA Resort",14,2,2,0,"B","YES","NO","Miss","YES","0","2018","10",25,"Thursday","2020","3",26,"Thursday","Business_Hour","afternoon","spring","F"
"918","Slow","WEB","0","A","grade1","OTHER",50," AC",21,8,3,0,"A","NO","NO","Miss","NO","0","2017","7",5,"Wednesday","2018","6",19,"Tuesday","Business_Hour","afternoon","summer","F"
"919","Slow","WEB","1","E","None","MCH",67," AC",14,9,2,0,"A","YES","YES","Miss","NO","0","2018","4",19,"Thursday","2019","7",30,"Tuesday","Business_Hour","afternoon","summer","F"
"920","Slow","WEB","0","A","grade1","MCH",66," AC",14,6,4,2,"None Required","NO","NO","Miss","NO","0","2018","2",2,"Friday","2019","5",10,"Friday","Business_Hour","afternoon","spring","F"
"921","Slow","WEB","0","A","grade2","MCH",74," AC",14,3,0,0,"B","YES","NO","Miss","NO","0","2017","1",7,"Saturday","2018","6",6,"Wednesday","Business_Hour","afternoon","summer","F"
"922","Slow","WEB","1","B","grade2","Lon Heathrow",29,"OTHER",9,2,0,0,"B","NO","NO","Miss","NO","0","2017","1",17,"Tuesday","2017","8",11,"Friday","Business_Hour","night","summer","F"
"923","Slow","WEB","0","A","grade1","GG",38," AC",14,4,3,0,"A","YES","YES","Miss","NO","0","2018","1",1,"Monday","2018","9",25,"Tuesday","Business_Hour","morning","fall","F"
"924","Slow","WEB","0","A","grade2","Lon All",95," AC",14,2,1,0,"A","YES","YES","Miss","NO","0","2018","1",18,"Thursday","2019","11",11,"Monday","Business_Hour","afternoon","fall","F"
"925","Slow","WEB","1","A","grade2","Lon All",77," AB",12,2,0,0,"B","NO","NO","Miss","NO","0","2018","5",29,"Tuesday","2019","11",18,"Monday","Business_Hour","night","fall","F"
"926","Slow","WEB","1","A","grade1","Lon Gat",62," AB",14,4,0,0,"A","NO","NO","Miss","YES","0","2018","6",12,"Tuesday","2019","8",19,"Monday","Business_Hour","night","summer","F"
"927","Slow","WEB","0","A","grade2","Lon All",67," AC",14,2,2,0,"A","NO","NO","Miss","NO","0","2017","5",2,"Tuesday","2018","8",18,"Saturday","Business_Hour","afternoon","summer","F"
"928","Slow","WEB","0","A","grade1","Lon All",31," AB",14,4,0,0,"None Required","YES","YES","Miss","NO","0","2018","1",1,"Monday","2018","8",8,"Wednesday","Business_Hour","afternoon","summer","F"
"929","Slow","WEB","0","A","grade1","GG",51," AC",14,2,2,0,"A","YES","NO","Miss","NO","0","2017","1",20,"Friday","2018","1",11,"Thursday","Business_Hour","morning","winter","F"
"930","Slow","WEB","1","A","grade1","MCH",36," JH Area",14,5,2,0,"A","YES","YES","Miss","YES","0","2018","11",11,"Sunday","2019","7",27,"Saturday","Business_Hour","night","summer","F"
"931","Slow","WEB","0","E","grade1","MCH",77," AC",14,2,0,0,"A","YES","YES","Miss","NO","0","2017","8",3,"Thursday","2019","1",25,"Friday","Business_Hour","morning","winter","F"
"932","Slow","WEB","0","E","None","Lon Gat",47," AB",21,6,0,0,"A","YES","YES","Miss","NO","0","2017","10",23,"Monday","2018","9",22,"Saturday","Business_Hour","afternoon","fall","F"
"933","Slow","WEB","0","A","grade2","Lon All",39," AC",14,3,1,0,"B","YES","NO","Miss","NO","0","2017","1",3,"Tuesday","2017","10",5,"Thursday","Business_Hour","night","fall","F"
"934","Slow","WEB","1","E","grade2","MCH",9," AC",12,4,1,0,"None Required","NO","NO","Miss","NO","0","2017","6",1,"Thursday","2017","7",31,"Monday","Business_Hour","night","summer","F"
"935","Slow","WEB","0","A","grade1","Lon All",56," AA Resort",14,4,2,1,"A","YES","YES","Miss","NO","0","2017","7",19,"Wednesday","2018","8",12,"Sunday","Business_Hour","night","summer","F"
"936","Slow","WEB","0","E","grade1","MCH",24," AB",14,5,0,0,"A","YES","NO","Miss","NO","0","2017","1",22,"Sunday","2017","7",14,"Friday","Business_Hour","night","summer","F"
"937","Slow","WEB","1","A","grade2","Lon Gat",68," AC",10,5,0,0,"B","NO","NO","Miss","NO","0","2018","5",12,"Saturday","2019","8",28,"Wednesday","Business_Hour","morning","summer","F"
"938","Slow","WEB","1","A","grade1","GG",83," JH Area",14,2,0,0,"A","NO","NO","Miss","NO","0","2017","9",30,"Saturday","2019","5",3,"Friday","Business_Hour","night","spring","F"
"939","Slow","WEB","1","A","grade1","GG",68," AC",10,10,0,0,"A","YES","YES","Miss","NO","0","2017","12",26,"Tuesday","2019","4",20,"Saturday","Business_Hour","night","spring","F"
"940","Slow","WEB","1","E","None","MCH",50," AC",14,4,0,0,"None Required","NO","NO","Miss","NO","0","2018","4",19,"Thursday","2019","4",4,"Thursday","Business_Hour","afternoon","spring","F"
"941","Slow","WEB","0","E","None","Lon All",73," AB",14,5,5,0,"None Required","YES","YES","Miss","NO","0","2017","12",27,"Wednesday","2019","5",23,"Thursday","Business_Hour","afternoon","spring","F"
"942","Slow","WEB","0","A","grade1","GG",36," AB",14,4,0,0,"A","YES","YES","Miss","NO","0","2019","1",26,"Saturday","2019","10",5,"Saturday","Business_Hour","night","fall","F"
"943","Slow","WEB","0","A","grade2","Lon Gat",50,"OTHER",14,2,0,0,"None Required","NO","NO","Miss","NO","0","2017","5",12,"Friday","2018","4",28,"Saturday","Business_Hour","morning","spring","F"
"944","Slow","WEB","0","A","grade1","Lon Gat",45," PP Area",17,5,0,0,"A","YES","NO","Miss","YES","0","2018","9",9,"Sunday","2019","7",24,"Wednesday","Business_Hour","afternoon","summer","F"
"945","Slow","WEB","0","A","grade2","MCH",54," AA Resort",14,5,0,0,"None Required","YES","NO","Miss","YES","0","2018","10",5,"Friday","2019","10",18,"Friday","Business_Hour","afternoon","fall","F"
"946","Slow","WEB","1","A","grade2","MCH",98," DC Drive",14,4,2,0,"B","YES","NO","Miss","YES","0","2018","7",4,"Wednesday","2020","5",22,"Friday","Business_Hour","night","spring","F"
"947","Slow","WEB","0","A","grade2","Lon All",44," SF",9,2,0,0,"A","YES","YES","Miss","YES","0","2018","10",17,"Wednesday","2019","8",20,"Tuesday","Business_Hour","morning","summer","F"
"948","Slow","WEB","0","OTHER","grade1","Any Airport",26," AC",14,4,0,0,"None Required","YES","YES","Miss","NO","0","2017","10",31,"Tuesday","2018","5",1,"Tuesday","Business_Hour","night","spring","F"
"949","Slow","WEB","1","E","None","MCH",38," AB",7,3,1,0,"A","YES","YES","Miss","NO","0","2018","5",21,"Monday","2019","2",16,"Saturday","Business_Hour","afternoon","winter","F"
"950","Slow","WEB","1","A","grade2","MCH",83," NM AB Resort",14,3,1,0,"B","YES","NO","Miss","YES","0","2019","1",3,"Thursday","2020","8",5,"Wednesday","Business_Hour","morning","summer","F"
"951","Slow","WEB","1","A","grade1","Lon All",39," JH Area",14,7,1,0,"A","YES","YES","Miss","YES","0","2018","8",26,"Sunday","2019","5",29,"Wednesday","Business_Hour","afternoon","spring","F"
"952","Slow","WEB","1","A","grade2","Lon All",65," AA Resort",14,2,2,0,"B","NO","NO","Miss","NO","0","2017","5",8,"Monday","2018","8",8,"Wednesday","Closed","night","summer","F"
"953","Slow","WEB","0","B","grade1","GG",8," AB",14,3,1,0,"A","YES","YES","Miss","NO","0","2018","5",4,"Friday","2018","6",29,"Friday","Business_Hour","night","summer","F"
"954","Slow","WEB","1","A","grade1","MCH",62," AB",19,2,2,0,"A","YES","NO","Miss","YES","0","2018","8",13,"Monday","2019","10",21,"Monday","Business_Hour","afternoon","fall","F"
"955","Slow","WEB","1","A","grade1","Lon All",57," AC",14,5,0,0,"A","NO","NO","Miss","NO","0","2017","6",17,"Saturday","2018","7",21,"Saturday","Business_Hour","morning","summer","F"
"956","Slow","WEB","1","A","grade1","MCH",33," DC Drive",14,4,0,0,"A","YES","NO","Miss","YES","0","2018","6",13,"Wednesday","2019","1",31,"Thursday","Business_Hour","night","winter","F"
"957","Slow","WEB","1","E","None","OTHER",27,"OTHER",7,4,0,0,"None Required","YES","YES","Miss","YES","0","2018","12",28,"Friday","2019","7",5,"Friday","Business_Hour","afternoon","summer","F"
"958","Slow","WEB","1","B","grade2","MCH",84," JH Area",17,6,3,0,"A","YES","NO","Miss","YES","0","2018","9",20,"Thursday","2020","4",30,"Thursday","Business_Hour","afternoon","spring","F"
"959","Slow","WEB","1","A","grade2","MCH",36," AC",7,3,0,0,"B","YES","YES","Miss","NO","0","2017","10",22,"Sunday","2018","7",7,"Saturday","Business_Hour","night","summer","F"
"960","Slow","WEB","1","A","grade2","Lon All",50," PP Area",14,1,2,0,"B","NO","NO","Miss","NO","0","2018","6",4,"Monday","2019","5",22,"Wednesday","Business_Hour","afternoon","spring","F"
"961","Slow","WEB","1","A","grade1","Lon Gat",26," JH Area",14,6,0,0,"A","NO","NO","Miss","NO","0","2017","2",20,"Monday","2017","8",20,"Sunday","Business_Hour","morning","summer","F"
"962","Fast","WEB","0","A","grade3","BH",28," AC",14,2,2,0,"A","NO","NO","Miss","NO","0","2018","1",20,"Saturday","2018","7",31,"Tuesday","Business_Hour","night","summer","F"
"963","Fast","WEB","0","A","grade1","Lon All",1," AC",14,3,1,0,"A","NO","NO","Miss","NO","0","2018","3",18,"Sunday","2018","3",31,"Saturday","Business_Hour","morning","spring","F"
"964","Fast","WEB","0","A","grade2","BH",55," CC City",5,3,0,0,"B","NO","NO","Miss","NO","0","2017","7",19,"Wednesday","2018","8",11,"Saturday","Business_Hour","afternoon","summer","F"
"965","Fast","WEB","0","OTHER","grade2","MCH",71," AA Resort",10,3,1,0,"B","NO","NO","Miss","NO","0","2018","6",3,"Sunday","2019","10",18,"Friday","Business_Hour","morning","fall","F"
"966","Fast","WEB","1","E","None","Lon All",39," AC",13,5,0,0,"A","YES","YES","Miss","NO","0","2018","3",18,"Sunday","2018","12",19,"Wednesday","Business_Hour","afternoon","winter","F"
"967","Fast","WEB","0","A","grade1","MCH",19," AC",14,5,1,0,"A","NO","NO","Miss","NO","0","2017","4",3,"Monday","2017","8",17,"Thursday","Business_Hour","night","summer","F"
"968","Fast","WEB","1","A","grade2","MCH",62," AA Resort",14,3,0,0,"B","NO","NO","Miss","YES","0","2018","7",11,"Wednesday","2019","9",17,"Tuesday","Business_Hour","afternoon","fall","F"
"969","Fast","WEB","0","A","grade2","GG",12," PP Area",14,2,0,0,"B","YES","YES","Miss","YES","0","2019","1",7,"Monday","2019","4",1,"Monday","Business_Hour","afternoon","spring","F"
"970","Fast","WEB","1","E","grade2","Lon Gat",15," AC",14,3,0,0,"A","NO","NO","Miss","NO","0","2017","4",10,"Monday","2017","7",29,"Saturday","Business_Hour","morning","summer","F"
"971","Fast","WEB","1","E","grade2","Lon Gat",60," AC",14,5,1,0,"A","YES","YES","Miss","NO","0","2017","5",21,"Sunday","2018","7",21,"Saturday","Business_Hour","night","summer","F"
"972","Fast","WEB","1","E","None","Lon All",66," JH Area",17,3,1,0,"A","NO","NO","Miss","NO","0","2018","5",9,"Wednesday","2019","8",15,"Thursday","Business_Hour","night","summer","F"
"973","Fast","WEB","0","A","grade1","MCH",36," AC",15,2,0,0,"A","YES","YES","Miss","NO","0","2017","3",19,"Sunday","2017","12",1,"Friday","Business_Hour","afternoon","winter","F"
"974","Fast","WEB","1","A","grade1","MCH",71," AC",14,4,3,0,"None Required","YES","YES","Miss","NO","0","2017","3",31,"Friday","2018","8",11,"Saturday","Business_Hour","night","summer","F"
"975","Fast","WEB","1","A","grade2","MCH",59," AC",14,5,0,0,"B","YES","YES","Miss","NO","0","2017","8",16,"Wednesday","2018","10",2,"Tuesday","Business_Hour","night","fall","F"
"976","Fast","WEB","1","A","grade2","Lon All",24," AB",18,3,0,0,"A","NO","NO","Miss","NO","0","2018","2",24,"Saturday","2018","8",10,"Friday","Business_Hour","afternoon","summer","F"
"977","Fast","WEB","0","A","grade1","Lon All",58," JH Area",14,4,4,0,"None Required","YES","NO","Miss","YES","0","2018","6",18,"Monday","2019","7",29,"Monday","Business_Hour","night","summer","F"
"978","Fast","WEB","0","E","None","Lon All",78," AB",14,5,2,0,"A","NO","NO","Miss","NO","0","2018","1",28,"Sunday","2019","8",1,"Thursday","Business_Hour","afternoon","summer","F"
"979","Fast","WEB","0","A","grade1","Lon Gat",64," AC",14,8,2,0,"A","NO","NO","Miss","NO","0","2017","1",5,"Thursday","2018","3",28,"Wednesday","Business_Hour","afternoon","spring","F"
"980","Fast","WEB","1","B","grade2","MCH",59,"OTHER",3,2,0,0,"B","YES","YES","Miss","NO","0","2017","8",19,"Saturday","2018","10",5,"Friday","Business_Hour","afternoon","fall","F"
"981","Fast","WEB","0","A","grade2","MCH",43," AA Resort",14,2,1,0,"B","YES","NO","Miss","YES","0","2018","11",21,"Wednesday","2019","9",20,"Friday","Business_Hour","night","fall","F"
"982","Fast","WEB","0","A","grade1","Lon Gat",72," AC",14,3,2,0,"A","NO","NO","Miss","NO","0","2017","3",24,"Friday","2018","8",7,"Tuesday","Business_Hour","morning","summer","F"
"983","Fast","WEB","1","B","None","Lon Heathrow",35," SF",12,2,0,0,"B","YES","YES","Miss","NO","0","2019","1",6,"Sunday","2019","9",11,"Wednesday","Business_Hour","afternoon","fall","F"
"984","Fast","WEB","0","A","grade1","MCH",66," AC",14,4,0,0,"B","NO","NO","Miss","NO","0","2017","7",2,"Sunday","2018","10",12,"Friday","Business_Hour","night","fall","F"
"985","Fast","WEB","0","B","grade2","MCH",39," SF",14,4,0,0,"B","NO","NO","Miss","NO","0","2018","2",19,"Monday","2018","11",24,"Saturday","Business_Hour","afternoon","fall","F"
"986","Fast","WEB","0","A","grade1","Lon Gat",33," AB",14,6,0,0,"A","YES","YES","Miss","NO","0","2018","12",29,"Saturday","2019","8",17,"Saturday","Closed","night","summer","F"
"987","Fast","WEB","1","OTHER","grade1","MCH",74,"OTHER",14,2,0,0,"None Required","YES","NO","Miss","YES","0","2018","6",17,"Sunday","2019","11",20,"Wednesday","Business_Hour","afternoon","fall","F"
"988","Fast","WEB","0","B","grade1","Lon Gat",42," JH Area",14,2,2,0,"A","NO","NO","Miss","NO","0","2017","6",1,"Thursday","2018","3",24,"Saturday","Business_Hour","afternoon","spring","F"
"989","Fast","WEB","0","A","grade3","Lon Gat",21," JH Area",14,3,2,0,"None Required","YES","NO","Miss","YES","0","2018","11",12,"Monday","2019","4",10,"Wednesday","Business_Hour","afternoon","spring","F"
"990","Fast","WEB","0","A","grade1","BH",92," AC",14,2,1,1,"None Required","NO","NO","Miss","NO","0","2017","7",4,"Tuesday","2019","4",10,"Wednesday","Business_Hour","night","spring","F"
"991","Fast","WEB","0","A","grade2","MCH",51," AC",14,2,2,0,"B","NO","NO","Miss","NO","0","2017","5",23,"Tuesday","2018","5",17,"Thursday","Business_Hour","afternoon","spring","F"
"992","Fast","WEB","1","A","grade1","Lon All",43," JH Area",14,3,0,0,"A","NO","NO","Miss","NO","0","2017","6",4,"Sunday","2018","4",3,"Tuesday","Business_Hour","afternoon","spring","F"
"993","Fast","WEB","0","A","grade1","Lon Gat",50," AC",14,5,2,0,"A","YES","YES","Miss","NO","0","2017","7",2,"Sunday","2018","6",21,"Thursday","Closed","night","summer","F"
"994","Fast","WEB","1","E","None","Lon All",12," JH Area",14,5,1,0,"A","YES","YES","Miss","NO","0","2017","12",30,"Saturday","2018","3",24,"Saturday","Business_Hour","morning","spring","F"
"995","Fast","WEB","1","A","grade1","GG",20," AC",14,3,1,0,"A","NO","NO","Dr","NO","0","2018","4",17,"Tuesday","2018","9",5,"Wednesday","Closed","night","fall","M"
"996","Fast","WEB","0","A","grade1","Lon All",51," AC",14,5,1,0,"None Required","NO","NO","Dr","NO","0","2017","6",11,"Sunday","2018","6",6,"Wednesday","Business_Hour","night","summer","M"
"997","Fast","WEB","0","E","None","Lon Gat",81," AB",14,7,0,0,"None Required","YES","YES","Dr","NO","0","2018","1",10,"Wednesday","2019","8",3,"Saturday","Business_Hour","afternoon","summer","M"
"998","Fast","WEB","1","A","grade2","OTHER",46," AC",7,2,0,0,"A","NO","NO","Dr","NO","0","2017","12",28,"Thursday","2018","11",11,"Sunday","Business_Hour","night","fall","M"
